gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,liver_448_adjacent_non-tumor_tissue,liver_448_tumor,liver_473_adjacent_non-tumor_tissue,liver_473_tumor,liver_510_adjacent_non-tumor_tissue,liver_510_tumor
PLEK2,141.325991379238,-1.5798935810597,0.593618587956295,-2.6614624493127,0.0077802018513096,0.0394216975441633,308.776053938752,65.4468601348766,140.598052189949,112.841897252138,185.591901342088,34.701183417624
FBLIM1,394.055849400013,1.97542604087738,0.742421818198782,2.66078662083239,0.0077958344154583,0.0394899856676879,305.407587895783,662.557539118245,118.543455767997,263.001587296322,54.9901929902482,959.834733331481
RAB3A,52.6510737153357,1.1395901387211,0.428319150444427,2.66060982222871,0.00779992857884265,0.0394998041518947,32.5618384153593,72.8004399253122,38.5955437384175,70.1929912040858,27.4950964951241,74.2605325137154
ADRB2,114.065501947717,-1.70290650143613,0.640069404278222,-2.66050289242683,0.0078024057101183,0.0395014306219363,175.160234234346,84.5661675900091,177.815183651995,60.4192835680739,170.469598269769,15.9625443721071
CHRM3,97.2771701444029,3.7048964776305,1.39278001584115,2.66007297311267,0.00781237231807552,0.0395306804874621,23.5792623007774,427.978343803351,1.37841227637205,112.841897252138,16.4970578970745,1.38804733670496
RUSC1-AS1,80.6936480528622,2.17932416980095,0.81927399806202,2.66006754145268,0.0078124983105065,0.0395306804874621,26.9477283437456,99.2733271708803,30.3250700801852,270.998257180331,30.2446061446365,26.3728993973943
SLC29A4,177.005717173171,1.83221556139614,0.688822330746755,2.65992474345283,0.0078158112967027,0.0395365252838727,71.8606089166549,326.49894269534,107.51615755702,76.4126233360934,53.615438165492,426.130532368423
AXIN1,427.91600735353,1.39219108720527,0.523438276480782,2.659704400231,0.00782092584103708,0.0395389146611456,259.371885308551,831.689874298264,227.438025601389,763.237714484933,221.335526785749,264.423017642295
C11orf65,14.3873815935426,-1.97516768438675,0.742648795408498,-2.65962551423825,0.00782275764909141,0.0395389146611456,17.9651522291637,8.82429574852269,23.4330086983249,4.44259438000543,27.4950964951241,4.16414201011488
SND1,4186.78278085666,1.06389810218144,0.3999967542651,2.65976683769872,0.00781947625589533,0.0395389146611456,2147.95851339939,4451.12184715065,2763.71661412597,4647.84224036168,3216.92628992952,7893.13118017276
DDX19B,264.777029996484,-0.962444975939945,0.361912068696719,-2.65933374204901,0.00782953621828699,0.0395421257638015,317.758630053333,138.247300060189,365.279253238594,170.595624192209,367.059538209907,229.721834224671
LOC105374016,7.79930148175584,-3.01315415621147,1.1330941507187,-2.65922664440576,0.00783202567388035,0.0395421257638015,10.1053981289046,2.94143191617423,17.9193595928367,0,13.7475482475621,2.08207100505744
TAF13,486.809071506681,1.24642062165335,0.468704371590667,2.65928951638173,0.00783056414595797,0.0395421257638015,303.161943867138,528.722386932318,275.682455274411,439.816843620538,287.323758374047,1086.14704097163
TCOF1,458.658289317307,0.975308857690703,0.366734468221695,2.65944148206194,0.00782703254629277,0.0395421257638015,298.670655809847,764.7722982053,330.818946329293,629.071364208769,298.321796972097,430.294674378538
SH3D19,1565.67470160808,-1.50291429960035,0.565275195354839,-2.6587303174641,0.00784357191909829,0.0395895109371126,2381.50549237852,1505.27778310216,2503.19669389165,482.46574966859,2059.3827274848,462.219763122752
TMEM164,164.511233474844,1.19233996452507,0.448491734213727,2.65855504921494,0.00784765289376576,0.0395992003083383,107.790913374982,313.997857051599,88.2183856878114,142.163020160174,104.481366681472,230.415857893024
ASCC3,1164.64262257764,1.18257599455693,0.444955506784804,2.65773987853771,0.00786665846875611,0.0396762212083434,680.430140679576,943.464287112885,774.667699321094,2375.0109555509,681.878393079078,1532.40425972228
ODF2,457.970336186934,0.965459044238942,0.363266631904028,2.65771463560685,0.0078672476612767,0.0396762212083434,359.303044583275,560.342780031191,234.330086983249,520.672061336636,336.81493206527,736.359112121982
LOC105370841,13.4941915502792,-3.26814133884011,1.22980555698427,-2.65744557770112,0.00787353016933694,0.0396969784707186,23.5792623007774,0.735357979043558,19.2977718692087,7.10815100800869,30.2446061446365,0
PARP11-AS1,3.04407307769399,-5.42641388029445,2.04204078194744,-2.65734843704709,0.00787579950968141,0.039697496180573,4.49128805729093,0,9.64888593460437,0,4.12426447426862,0
ZNF175,98.2737946897043,-1.37957831471726,0.519174322718855,-2.6572545180828,0.00787799414393732,0.0396976371576512,131.37017567576,86.0368835480963,154.38217495367,47.0915004280576,140.224992125133,30.5370414075092
LHFPL2,610.645739281926,1.88119409374148,0.708046119311095,2.65688073479142,0.0078867338861277,0.0397307501406741,253.757775236938,667.70504497155,259.141507957946,259.447511792317,269.451945652216,1954.37065008059
LINC02884,8.11346419742097,-2.85815653489689,1.07592998048502,-2.65645217322456,0.00789676513168521,0.0397703492970688,23.5792623007774,1.47071595808712,9.64888593460437,0.888518876001086,9.62328377329344,3.4701183417624
FRS2,724.453156639628,0.805020244354227,0.303079317010867,2.65613718644272,0.00790414524235826,0.0397805479330663,465.971135943934,926.551053594883,636.826471683888,880.522206117076,479.789433839916,957.058638658071
SFXN5,850.418454115294,-1.60688436331924,0.60497898797563,-2.65609946007575,0.00790502958172896,0.0397805479330663,766.887435782427,755.948002456777,1310.87007482982,268.332700552328,1763.81044016221,236.662070908196
ZKSCAN3,288.025584167741,2.01907073820523,0.760167176909152,2.65608776534497,0.00790530373454287,0.0397805479330663,113.405023446596,124.275498458361,106.137745280648,1009.35744313723,122.353179403302,252.624615280303
AVL9,757.923780126937,0.765510042554475,0.288237085098328,2.65583466573474,0.00791123908931089,0.0397994845124531,593.972845576726,1083.9176611102,512.769366810404,925.836668793132,577.397026397606,853.649112073551
PSMG1,742.579974573151,1.01042527854046,0.380505149592326,2.65548384725682,0.00791947261705931,0.0398299690611476,426.672365442639,1067.0044275922,541.716024614217,672.608789132822,510.034039984552,1237.44420067247
LINC01622,9.83105105741958,3.8388689392309,1.44576255975815,2.65525546592732,0.00792483673194794,0.039842802411955,1.12282201432273,31.620393098873,2.75682455274411,2.66555662800326,0,20.8207100505744
TCF3,494.230628930189,1.51814892861949,0.57176657502282,2.6551900634606,0.00792637347405174,0.039842802411955,308.776053938752,365.472915584648,277.060867550783,559.766891880684,181.467636867819,1272.83940775845
PRDM15,138.288920633707,1.24836182536225,0.470245605575421,2.6547017357763,0.00793785600126535,0.0398895769761886,76.3518969739459,150.013027724886,97.8672716224157,289.657153576354,71.4872508873227,144.356923017316
PMM2,726.726908667723,0.887021033686591,0.334154839404442,2.65452098574275,0.00794210992999918,0.0399000104572101,444.637517671802,1078.7701552569,456.254463479149,941.830008561151,629.637709738342,809.231597298993
LINC02605,19.3915954617168,2.22554657287338,0.838944285944679,2.65279424409851,0.00798285160393866,0.0400717279691408,6.7369320859364,11.0303696856534,6.89206138186026,35.5407550400435,6.87377412378103,49.2756804530261
LOC105376110,47.6531677552659,-2.02501076333003,0.763318774920949,-2.6529031249621,0.0079802770922808,0.0400717279691408,124.633243589823,7.35357979043558,74.4342629240908,28.4326040320348,30.2446061446365,20.8207100505744
TRIM58,13.5624268472948,-2.80659474569232,1.05795799254931,-2.65284138449524,0.00798173686774044,0.0400717279691408,19.0879742434865,5.1475058533049,15.1625350400926,0,37.1183802684175,4.85816567846737
JAKMIP2-AS1,5.53333087852776,-5.2860131404958,1.99281208034851,-2.65253969133475,0.00798887346152305,0.040090972216386,3.3684660429682,0,27.5682455274411,0.888518876001086,1.37475482475621,0
IQCE,264.02640926613,1.011799491222,0.381553925236928,2.65178635128368,0.00800671877931344,0.0401585276415496,205.47642862106,252.963144790984,165.409473164646,398.944975324488,153.972540372695,407.391893322906
PLXNA3,218.851650259165,1.86080235210827,0.70170331364752,2.65183634723862,0.00800553335707209,0.0401585276415496,141.475573804664,347.824324087603,81.3263243059511,100.402632988123,60.489212289273,581.591834079379
LINC01871,18.2366768567908,-2.25211298729668,0.849316337692457,-2.65167745791343,0.00800930122464303,0.0401604863267404,31.4390164010365,2.94143191617423,27.5682455274411,2.66555662800326,31.6193609693927,13.1864496986971
ANXA6,2960.8504145302,-1.44291951081957,0.544182749483621,-2.65153482389651,0.00801268496975235,0.0401664607430377,2928.31981335369,2700.23449904794,4401.27039845596,1120.42230263737,5658.49085869654,956.364614989719
COPE,1739.16548595895,0.850509820131877,0.320775366375667,2.65141874746026,0.00801543962689441,0.0401692792242777,999.311592747233,2328.87871963095,1188.19138223271,2052.47860356251,1535.60113925268,2330.53147832763
EGLN1,2415.1851814973,0.7791541159307,0.293997883972789,2.65020314228797,0.00804433862716059,0.0402920646054774,1849.28785758954,3470.88966108559,1836.04515212757,3169.34683069587,1649.70578970745,2515.83579777774
IRAG1,75.3146564921012,-1.35694187998603,0.512012687654975,-2.6502114355815,0.00804414115220516,0.0402920646054774,133.615819704405,27.2082452246116,114.40821893888,39.9833494200489,76.9862701863475,59.6860354783134
MYH7B,13.0663723838038,-2.0051120504548,0.756683890992226,-2.64986749992197,0.00805233438619395,0.040321090632371,21.3336182721319,5.88286383234846,20.6761841455808,7.10815100800869,20.6213223713431,2.77609467340992
CLDN1,5895.6881926185,-1.13997058181076,0.430266414154301,-2.64945286062217,0.00806222185462435,0.0403498603090087,6753.77441615124,4761.44291430704,9479.34122461061,2136.88789678261,8100.05542746356,4142.62727639596
LOC112694756,14.4104556028275,2.07109397220332,0.781709538507612,2.64944185810668,0.00806248436804283,0.0403498603090087,5.61411007161367,33.8264670360037,5.51364910548821,18.6588963960228,5.49901929902482,17.350591708812
SEPTIN9,3112.87142044335,0.883930767521031,0.333644044394011,2.64932278088911,0.00806532596863804,0.0403530590926778,2127.74771714158,4134.91791616192,1997.3193884631,4910.843827658,2438.81505911751,3067.58461411796
FER1L4,23.9260342045391,2.74944572109969,1.03816391456052,2.64837342402099,0.00808801304667138,0.0404500095017036,2.24564402864547,58.0932803444411,13.7841227637205,9.77370763601195,2.74950964951241,56.9099408049034
RIOX2,513.92527889668,1.3576029347064,0.512626584716013,2.64832721357691,0.00808911880876772,0.0404500095017036,231.301334950483,974.349322232714,301.87228852548,337.637172880413,332.690667591002,905.700887199987
H2BC20P,6.06757253967654,3.74019097936432,1.41237201801136,2.64816275858435,0.00809305512308192,0.0404586510136717,1.12282201432273,9.55965372756625,0,9.77370763601195,1.37475482475621,14.5744970354021
CYRIB,1186.18792103073,1.4456636873443,0.546115007698486,2.64717809795563,0.00811665936844763,0.0405605267259557,573.762049318917,1114.80269623003,522.418252745008,1057.33746244129,815.22961108043,3033.57745436869
LOC102724329,7.57572416850602,-2.47574931507146,0.935258620838916,-2.64712803486456,0.00811786112346249,0.0405605267259557,12.3510421575501,2.20607393713067,11.0272982109764,2.66555662800326,15.1223030723183,2.08207100505744
G0S2,801.888057847107,-1.76846385492171,0.668238635330315,-2.64645556455674,0.00813401909147802,0.0406191054222023,388.496416955666,569.167075779714,1618.25601246079,310.093087724379,1712.94451164623,212.371242515859
NDUFA4L2,54.2554299746635,1.55680821585384,0.588253691498112,2.64649119649228,0.00813316221347805,0.0406191054222023,44.9128805729093,61.7700702396588,16.5409473164646,103.956708492127,20.6213223713431,77.7306508554778
NUFIP2,2351.30288691224,0.871590800570459,0.329404839306029,2.64595627194389,0.0081460345995069,0.040668023414759,1813.35755313121,2636.25835487115,1683.04138945028,3861.50303510072,1488.85947521097,2624.79751370908
MIR122,8.28448278052557,-3.07369846967042,1.16188228058046,-2.64544740981405,0.00815829674251269,0.0407181457140609,10.1053981289046,2.94143191617423,5.51364910548821,0.888518876001086,28.8698513198803,1.38804733670496
H3C12,3.75235658841718,4.98571578842006,1.88484136435105,2.64516467153013,0.00816511707567119,0.0407410879794247,0,4.41214787426135,0,9.77370763601195,0,8.32828402022977
LINC02084,6.43457992854547,-2.88528933812016,1.0909498498158,-2.64474974592767,0.00817513532743071,0.0407799699072108,7.85975410025913,0.735357979043558,12.4057104873485,1.77703775200217,13.7475482475621,2.08207100505744
RPRD2,1248.85192390078,1.08341876218742,0.409742046156764,2.64414836687986,0.00818967496815937,0.0408413785429004,700.640936937386,1388.35586443424,944.212409314856,2437.20727687098,757.489908440669,1265.20514740657
DENND5A,941.969216417004,0.939603744324928,0.355369266331207,2.64402083507472,0.00819276129836201,0.0408456523832894,644.499836221249,1612.64004804252,614.771875261936,916.06296115712,677.754128604809,1186.08644921439
CNN3,5756.0744268829,1.42357005399436,0.538486515521824,2.64365032913561,0.0082017336235755,0.0408681434460567,3125.93648787449,14690.9817053322,2697.55282486011,6057.0331776994,3555.11597681955,4409.82638871166
TNFRSF11A,193.298055747886,1.87798684507543,0.71036236542566,2.64370261781832,0.00820046684647913,0.0408681434460567,128.001709632792,589.02174121389,73.0558506477188,127.946718144156,46.741664041711,195.020650807047
ATP1A1,7514.84033649889,1.1510186540451,0.435517247835417,2.64287731373632,0.00822048160241562,0.0409504252092058,5780.28772973343,14327.7148636847,4521.19226650033,6450.64703976789,3698.09047859419,10311.1096407128
NCS1,160.085894073107,1.16047071959489,0.439148771092581,2.64254575210969,0.00822853472766925,0.0409794001849296,119.01913351821,156.631249536278,107.51615755702,231.014907760282,70.1124960625665,276.221420004287
LOC112268170,13.8763180082239,2.13098679885237,0.806537819179564,2.64214119682581,0.00823837031893839,0.0410172339629319,4.49128805729093,20.5900234132196,2.75682455274411,28.4326040320348,8.24852894853723,18.738639045517
SNED1,105.083839267526,-1.61292770984808,0.610511005436846,-2.64193060482826,0.00824349441642022,0.0410315959515488,103.299625317691,50.7397005540055,165.409473164646,82.632255468101,206.213223713431,22.2087573872794
UQCRHL,510.946060336866,0.806971370077113,0.305475104837677,2.64169275105387,0.00824928527334896,0.0410492680006246,345.829180411402,740.505484896863,359.765604133106,552.658740872676,409.676937777349,657.240413929799
H2BC17,8.51940938346283,3.14640303548911,1.19109765040616,2.64159956525497,0.00825155499402752,0.0410494136846517,1.12282201432273,19.8546654341761,0,14.2163020160174,4.12426447426862,11.7984023619922
LOC102724770,16.5000841794539,-3.11599718244008,1.1800092375535,-2.64065490614331,0.00827459556151307,0.0411528609875251,46.0357025872321,5.88286383234846,8.27047365823232,4.44259438000543,34.3688706189051,0
LOC105371729,11.5053343972646,4.01405728710207,1.5204801107096,2.63999328819153,0.00829076691485102,0.0412220980770422,0,8.08893776947913,4.13523682911616,47.0915004280576,0,9.71633135693473
PSTK,58.0927353588197,-1.07005312305206,0.405350522443337,-2.63982174391213,0.00829496443634344,0.0412317792736529,88.7029391314959,38.9739728893086,67.5422015422306,38.2063116680467,79.7357798358599,35.3952070859765
LOC105377927,38.6833089256349,-2.02760793152772,0.76813121306996,-2.63966350673873,0.00829883803164623,0.0412398455155471,22.4564402864547,11.7657276646969,70.2990260949747,25.7670474040315,93.483328083422,8.32828402022977
SPG7,753.500620444743,-1.20177768690301,0.455310162316279,-2.63947037946454,0.00830356791838243,0.0412521614426797,880.292459229023,359.5900517523,1087.56728605755,304.761974468373,1183.66390411509,705.128047046121
BEX3,1334.19892998861,1.23689094226333,0.468771438696015,2.63857999903749,0.00832540546231269,0.0413158393500794,706.255047008999,1007.44043128967,1017.26825996257,2297.70981333881,661.257070707735,2315.26295762388
HK3,206.12915459392,-2.15070090575707,0.815056245802869,-2.6387147105885,0.00832209822049698,0.0413158393500794,140.352751790342,37.5032569312214,183.328832757483,41.760387172051,686.002657553347,147.827041359078
LOC107985423,34.5125583396787,2.80099839483573,1.06153935805888,2.63861944785317,0.00832443685071599,0.0413158393500794,13.4738641718728,145.600879850624,2.75682455274411,16.8818586440206,9.62328377329344,18.738639045517
RCOR2,10.8890314317549,2.83446370432393,1.07415915263177,2.6387744287048,0.00832063248431982,0.0413158393500794,0,13.236443622784,4.13523682911616,19.5474152720239,4.12426447426862,24.2908283923368
FMO5,10431.3473133903,-1.62709840391379,0.616797010078415,-2.63798036846341,0.00834014098854128,0.0413777587847423,15483.7155775105,3784.15216015815,20389.4743920954,9429.85083099953,11407.715535827,2093.17538375108
MRE11,377.973384340301,0.757134671716814,0.287153533956575,2.63668937409391,0.00837194554227784,0.0415243059625378,303.161943867138,430.184417740481,267.411981616178,499.34760831261,272.201455301729,495.532899203671
LYRM4-AS1,43.172002814991,1.17625660367836,0.446177916318433,2.63629498605411,0.00838168317922827,0.0415613529661219,25.8249063294229,61.7700702396588,28.9466578038131,55.9766891880684,24.7455868456117,61.7681064833708
H2AC11,15.7308995850857,2.41637338831052,0.916681898258392,2.63599989582144,0.00838897572855514,0.041575010359369,7.85975410025913,41.9154048054828,2.75682455274411,10.662226512013,4.12426447426862,27.0669230657467
NMRK1,793.094127831603,-1.05959748974293,0.401959433395713,-2.63608066314442,0.00838697916608545,0.041575010359369,890.397857357927,369.149705479866,1363.24974133196,500.236127188612,962.328377329344,673.202958301906
DRAM2,720.321061971435,0.869591243885193,0.329935721350667,2.63563836108841,0.00839791805297914,0.0416031569317015,538.954566874912,734.622621064514,432.821454780825,1025.35078290525,556.775704026263,1033.40124217684
LOC107986167,19.8712881081486,-2.47085694525876,0.937546940743013,-2.63544878435696,0.00840261051573392,0.0416031569317015,33.684660429682,8.82429574852269,52.379666502138,0.888518876001086,15.1223030723183,8.32828402022977
NFIC,3330.87280805993,-1.050130389264,0.398470475731932,-2.63540325625146,0.00840373779086493,0.0416031569317015,4630.51798706695,1334.67473196406,4598.38335397717,2338.58168163486,4247.99240849668,2835.08668521988
TRAPPC6A,226.661193141395,-0.892933088256693,0.33881244955285,-2.63547897792761,0.00840186299802084,0.0416031569317015,242.52955509371,151.483743682973,296.358639419991,179.480812952219,345.063461013808,145.050946685668
CACHD1,153.514382293767,1.30107264190489,0.493737165418893,2.63515233008851,0.00840995314599237,0.041622680048858,129.124531647114,266.199588413768,59.2717278839983,241.677134272295,76.9862701863475,147.827041359078
RGMB-AS1,7.77200897973009,-3.27116537558546,1.24144413653835,-2.63496784052386,0.00841452551169829,0.041634063306869,25.8249063294229,2.20607393713067,8.27047365823232,0,8.24852894853723,2.08207100505744
LOC105372316,14.9049645308275,3.66262370163356,1.39030887215808,2.63439569075634,0.00842871974126882,0.0416930353940409,1.12282201432273,25.002171287481,2.75682455274411,0.888518876001086,2.74950964951241,56.9099408049034
SH3PXD2B,252.781045129983,1.21331047625889,0.460598557021933,2.63420381536523,0.00843348469210178,0.0417053458916839,208.844894664028,475.041254462138,140.598052189949,253.22787966031,107.230876330984,331.743313472486
PABPC1,12535.7210578696,1.10499043004841,0.419528070177265,2.63388914496595,0.00844130429663077,0.041728680299212,8791.696372147,14690.9817053322,8369.7193421311,11634.2661623582,6708.80354481028,25018.8592204386
POP1,153.400316392906,0.95793982866345,0.363705929319191,2.6338306621962,0.00844275831618704,0.041728680299212,114.527845460919,236.785269252026,88.2183856878114,166.153029812203,109.980385980496,204.736982163982
BLOC1S3,220.140535543726,1.21075420034524,0.459799051451296,2.63322465873657,0.0084578381819966,0.0417919393663813,98.8083372604005,241.197417126287,150.246938124554,231.014907760282,149.848275898426,449.727337092408
FASN,10678.9695008866,2.08853152923817,0.793196252138288,2.63305773773884,0.00846199609390151,0.0418012112247138,2200.73114807256,14718.1899505568,4444.0011790235,34001.8403468096,5552.63473719031,3156.41964366708
RPL13P5,31.4359813762602,1.66537336483276,0.632633732946414,2.63244477507781,0.00847728034828716,0.0418654260219184,12.3510421575501,66.9175760929638,12.4057104873485,28.4326040320348,20.6213223713431,47.8876331163212
ZNF687,699.731506258057,1.35833644200759,0.516024224678948,2.63231138587089,0.00848060968365573,0.0418705822214875,317.758630053333,697.854722112336,398.361147871523,1694.40549653407,461.917621118085,628.091419858995
DAD1,3021.26080387119,1.16451450805761,0.442430634710503,2.63208380409642,0.00848629272304113,0.0418767485751215,1510.19560926408,2438.44705850844,1746.44835416339,5403.0832849626,2335.70844726079,4693.68206906783
LOC105371622,8.72886817139498,3.21976136584054,1.22327719031839,2.63207831497497,0.00848642983623109,0.0418767485751215,2.24564402864547,12.5010856437405,1.37841227637205,29.3211229080358,1.37475482475621,5.55218934681985
LOC107986959,29.6754832816046,2.9948532751483,1.1378734675414,2.63197390621935,0.00848903824785966,0.0418783410816598,10.1053981289046,128.687646332623,5.51364910548821,5.33111325600652,4.12426447426862,24.2908283923368
FAM133A,193.55039203815,6.84397674585031,2.60041677141614,2.63187686723125,0.0084914631856387,0.0418790278566009,4.49128805729093,875.075995061834,5.51364910548821,0,0,276.221420004287
TMEM184B,376.019286024712,0.932751359386884,0.354431310091447,2.63168442750225,0.00849627395478575,0.0418914777716858,278.459859552038,373.561853354127,221.9243764959,590.865052540722,274.950964951241,516.353609254246
CC2D1B,770.332061225136,1.00339224297136,0.381301646380223,2.63149202867802,0.00850108613757038,0.0419039279560303,434.532119542898,1358.20618729345,525.175077297752,982.701876857201,578.771781222363,742.605325137154
NUCB2,2275.43601555485,1.29046791769313,0.490430135962131,2.63129816678471,0.00850593737878052,0.0419165639198539,1102.61121806492,1870.75069868681,989.700014435134,3311.50985085605,1869.66656166844,4508.37774961772
TMPRSS4,11.7113991181113,-2.95753170926947,1.12422224774988,-2.63073579551459,0.00852002428603683,0.0419746934575872,11.2282201432273,3.67678989521779,20.6761841455808,4.44259438000543,30.2446061446365,0
LOC107986823,12.4944436387316,-2.85594753801989,1.08575151851099,-2.63038779069502,0.00852875194638491,0.0420063960112001,31.4390164010365,6.61822181139202,26.189833251069,1.77703775200217,8.24852894853723,0.694023668352481
ABHD17C,219.777070690292,1.05573371305417,0.401406251294078,2.63008787145351,0.00853628007426192,0.0420321750928855,151.580971933569,335.323238443862,169.544709993762,217.687124620266,107.230876330984,337.295502819306
IKBKE,126.414122838227,1.74326904194183,0.662938005502382,2.62961095528195,0.00854826315204029,0.0420798703577867,62.8780328020731,63.240786197746,38.5955437384175,302.98493671637,72.8620057120789,217.923431862679
PLPPR4,16.8472441297968,4.15052610009623,1.5788257054567,2.6288690928652,0.00856693320948982,0.0421604486339706,0,86.7722415271398,4.13523682911616,5.33111325600652,1.37475482475621,3.4701183417624
LOC107984174,4.98318424622902,5.39913968063065,2.05412461048354,2.62843824229324,0.00857779292339468,0.0422025569125771,0,1.47071595808712,0,6.2196321320076,0,22.2087573872794
ATXN3,263.170352435269,-1.0483974638357,0.398934649629133,-2.62799299286321,0.00858902849376909,0.0422464912920368,357.057400554629,130.893720269753,361.144016409478,141.274501284173,346.438215838564,242.214260255016
SCARNA7,59.2569911317912,-1.87857294722949,0.714887453739578,-2.62778838459491,0.00859419605667776,0.0422605636474637,159.440726033828,13.9718016018276,84.0831488586952,37.3177927920456,35.7436254436613,24.9848520606893
SRSF8,656.088815752329,-1.13152614329141,0.430640257266281,-2.62754381226311,0.00860037659392181,0.0422796082516328,939.802025988128,291.201759701249,850.480374521557,318.97827648439,912.83720363812,623.233254180528
GSK3A,867.529299061703,0.962459756370824,0.366324636461611,2.62734105373687,0.00860550347518404,0.0422934642361379,532.217634788976,1504.54242512312,600.987752498215,834.31922456502,632.387219387855,1100.72153800703
DAP3,2138.98377337541,1.26162003199651,0.480249414778464,2.62701003514703,0.00861387936685405,0.0423119296942359,1077.90913374982,1761.91771778836,1306.73483800071,4818.43786455389,1392.62663747804,2476.27644868165
UGT2B15,95.4120661895338,-2.63692176337004,1.00374157287408,-2.62709230605997,0.00861179695380588,0.0423119296942359,74.1062529453004,5.88286383234846,380.441788278687,50.6455759320619,38.4931350931738,22.9027810556319
STK16,477.805464853419,-0.945139200772212,0.359792659702446,-2.62689961922474,0.00861667488414121,0.0423143171340754,518.743770617103,287.524969806031,570.66268241803,392.72534319248,797.357798358599,299.818224728272
PMM1,581.346611115538,-1.43856646814214,0.547690949218051,-2.6266025943938,0.00862419900309795,0.0423399180425404,785.975410025913,243.403491063418,733.315331029932,540.21947660866,1028.31660891764,156.849349047661
VSTM2L,30.1464972014679,-3.65477996219591,1.39256971656285,-2.62448617022684,0.00867798167466291,0.04259254761403,56.1411007161367,13.236443622784,55.1364910548821,0,56.3649478150044,0
LOC107987172,3.63871536799289,4.94104374275824,1.88311196793895,2.62387145686625,0.00869365887730558,0.0426580658677003,0,8.08893776947913,0,8.88518876001086,0,4.85816567846737
SULT1A2,225.910263001559,-2.62200429857397,0.999516291782461,-2.62327319737639,0.00870894075170968,0.0427216097597925,212.213360706997,155.160533578191,453.497638926405,29.3211229080358,500.410756211259,4.85816567846737
ZNF793-AS1,15.9741347152533,2.00158590803562,0.763100586313307,2.62296470994169,0.0087168300978569,0.0427488653781944,6.7369320859364,36.7678989521779,5.51364910548821,23.9900096520293,6.87377412378103,15.9625443721071
RPUSD1,217.295372966453,1.33714592496403,0.509956853205718,2.62207658659432,0.00873957889345537,0.0428489602584665,105.545269346337,500.043425749619,136.462815360833,254.116398536311,127.852198702327,179.752130103293
TCF7L2,548.672376928202,-1.10075630120962,0.419936156312459,-2.62124678873946,0.00876088163842728,0.0429419136916171,811.800316355336,242.668133084374,671.28677859319,511.786872576626,761.614172914938,292.877988044747
SNORD80,19.186761323754,2.3029949876881,0.87885790898088,2.62044064706506,0.00878162149756956,0.0430320591276998,5.61411007161367,19.8546654341761,8.27047365823232,61.3078024440749,5.49901929902482,14.5744970354021
ALKBH7,674.001091673157,-1.15396804236256,0.440404932873041,-2.62024322669251,0.00878670727573777,0.0430333780427381,843.239332756373,258.846008623332,1006.2409617516,621.96321320076,940.332300133245,373.384733573635
H2BC13,3.85163358320928,5.02138459374911,1.91644437577007,2.62015671168719,0.0087889368320012,0.0430333780427381,0,8.08893776947913,0,11.5507453880141,0,3.4701183417624
LOC107985236,9.44004622501031,-3.51331426649697,1.34084786650007,-2.62021841125612,0.00878734673636342,0.0430333780427381,31.4390164010365,3.67678989521779,5.51364910548821,0.888518876001086,15.1223030723183,0
DYNLL1,2056.44473436524,0.749308694398131,0.286015047467224,2.61982263182848,0.00879755106467085,0.0430640477175793,1606.75830249583,2220.78109671154,1507.98303035103,2515.39693795907,1487.48472038621,3000.26431828777
ADGRA3,1659.75055535044,-1.49938966919379,0.572367498121036,-2.619627554178,0.00880258462001398,0.043077178260656,1321.56151085786,810.364492906001,2428.76243096756,1331.00127624963,3605.98190533553,460.831715786047
LOC105372112,8.75227949542118,-4.06189951358291,1.55062284265985,-2.61952771611139,0.00880516171991186,0.0430782838537316,5.61411007161367,2.20607393713067,2.75682455274411,0,41.2426447426862,0.694023668352481
MTMR9LP,38.9189568599618,-1.76019901219746,0.672083354609587,-2.61901890609976,0.00881830600486996,0.043131073844428,92.0714051744641,25.002171287481,62.0285524367424,15.1048208920185,26.1203416703679,13.1864496986971
SDC4,5401.23382650246,-1.26387603879532,0.482607061370708,-2.61885111089265,0.00882264456530187,0.0431407776155487,10139.0827893343,4375.37997530917,6416.5091465119,3450.11879551222,6323.87219387854,1702.44005846864
CD8A,177.944620275292,-2.00738277554533,0.766698959273839,-2.61821507811433,0.00883910732863421,0.0432097450574269,290.810901709588,38.238614910265,319.791648118316,18.6588963960228,244.706358806605,155.461301710956
CCDC77,129.765437244605,0.959649488586079,0.366618500607553,2.61756972710261,0.00885583932449325,0.0432593150083472,84.211651074205,198.546654341761,100.62409617516,141.274501284173,79.7357798358599,174.199940756473
DCTD,1027.45155141268,-0.943414998177814,0.360418984399533,-2.61755079230792,0.00885633067330588,0.0432593150083472,1231.73574971204,906.696388160707,1252.9767592222,532.222806724651,1571.34476469634,669.732839960144
GMPR,216.020517748533,1.35643733133963,0.518207454330783,2.61755657894065,0.00885618051038657,0.0432593150083472,105.545269346337,223.548825629242,77.191087476835,262.11306842032,181.467636867819,446.257218750645
NOXO1,5.50546143556668,4.52088255341637,1.72735315225616,2.61723119416054,0.00886462776689683,0.0432883022241694,0,18.3839494760889,1.37841227637205,3.55407550400434,0,9.71633135693473
ETFBKMT,128.780093471375,-1.65197501474352,0.631486906789063,-2.61600833997233,0.00889643845740657,0.0434204969143855,142.598395818987,63.9761441767895,237.086911535993,101.291151864124,206.213223713431,21.5147337189269
